,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,passenger_group,passenger_num,deck,num,side,First Name,Last Name,total_passenger,total_expense,with_family
4428,4706_02,Earth,True,G/762/P,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Verney Medington,True,4706,2,G,762,P,Verney,Medington,2,0.0,1
4431,4710_01,Mars,False,F/958/P,TRAPPIST-1e,22.0,False,130.0,15.0,2454.0,0.0,0.0,Lift Cread,True,4710,1,F,958,P,Lift,Cread,2,2599.0,1
4432,4710_02,Mars,False,E/293/P,TRAPPIST-1e,,False,179.0,0.0,1805.0,131.0,0.0,Crunde Cread,False,4710,2,E,293,P,Crunde,Cread,2,2115.0,1
4441,4723_01,Earth,False,F/888/S,55 Cancri e,17.0,False,0.0,262.0,0.0,0.0,502.0,Myrace Savaraldez,True,4723,1,F,888,S,Myrace,Savaraldez,2,764.0,1
4442,4723_02,Earth,False,F/888/S,PSO J318.5-22,24.0,False,154.0,7.0,241.0,213.0,453.0,Gabrin Savaraldez,False,4723,2,F,888,S,Gabrin,Savaraldez,2,1068.0,1
4444,4726_01,Europa,False,C/187/S,TRAPPIST-1e,26.0,False,0.0,1910.0,0.0,1777.0,,Eltais Inghtal,True,4726,1,C,187,S,Eltais,Inghtal,5,3687.0,1
4445,4726_02,Europa,False,C/187/S,55 Cancri e,26.0,False,0.0,3452.0,0.0,4.0,1960.0,Korneb Praugnox,True,4726,2,C,187,S,Korneb,Praugnox,5,5416.0,1
4446,4726_03,Europa,False,C/187/S,TRAPPIST-1e,20.0,False,0.0,3.0,0.0,1271.0,2630.0,,True,4726,3,C,187,S,,,5,3904.0,0
4447,4726_04,Europa,True,C/187/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Hekabih Praugnox,True,4726,4,C,187,S,Hekabih,Praugnox,5,0.0,1
4448,4726_05,Europa,False,C/187/S,TRAPPIST-1e,37.0,False,8.0,21.0,0.0,56.0,2167.0,Arraiam Inghtal,True,4726,5,C,187,S,Arraiam,Inghtal,5,2252.0,1
4449,4728_01,Mars,False,F/889/S,TRAPPIST-1e,23.0,False,706.0,0.0,0.0,0.0,583.0,Gorice Curle,False,4728,1,F,889,S,Gorice,Curle,2,1289.0,1
4450,4728_02,Mars,True,F/889/S,,49.0,False,,0.0,0.0,0.0,0.0,Galowl Curle,True,4728,2,F,889,S,Galowl,Curle,2,0.0,1
4452,4732_01,Europa,True,C/151/P,TRAPPIST-1e,4.0,False,0.0,,0.0,0.0,0.0,Thabius Slavested,True,4732,1,C,151,P,Thabius,Slavested,3,0.0,1
4453,4732_02,Europa,True,C/151/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Hallux Slavested,True,4732,2,C,151,P,Hallux,Slavested,3,0.0,1
4454,4732_03,Europa,False,C/151/P,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Okula Slavested,True,4732,3,C,151,P,Okula,Slavested,3,0.0,1
4456,4738_01,Mars,False,F/893/S,TRAPPIST-1e,30.0,False,531.0,807.0,35.0,200.0,0.0,Suls Pread,False,4738,1,F,893,S,Suls,Pread,2,1573.0,1
4457,4738_02,Mars,False,F/893/S,TRAPPIST-1e,29.0,False,574.0,0.0,4940.0,1831.0,2.0,Hocks Pread,False,4738,2,F,893,S,Hocks,Pread,2,7347.0,1
4459,4741_01,Mars,True,F/961/P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Wheal Bau,True,4741,1,F,961,P,Wheal,Bau,3,0.0,1
4460,4741_02,Mars,False,F/961/P,55 Cancri e,0.0,,0.0,0.0,0.0,0.0,0.0,Chal Bau,True,4741,2,F,961,P,Chal,Bau,3,0.0,1
4461,4741_03,Mars,,F/961/P,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Oslos Bau,True,4741,3,F,961,P,Oslos,Bau,3,0.0,1
4463,4744_01,Europa,False,C/152/P,TRAPPIST-1e,34.0,False,0.0,48.0,2067.0,3.0,6.0,Alino Ingent,True,4744,1,C,152,P,Alino,Ingent,2,2124.0,1
4464,4744_02,Europa,True,C/152/P,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,Sulaton Ingent,True,4744,2,C,152,P,Sulaton,Ingent,2,0.0,1
4467,4750_01,Europa,False,A/57/S,TRAPPIST-1e,28.0,False,0.0,395.0,118.0,14.0,1647.0,Sheratz Asolipery,False,4750,1,A,57,S,Sheratz,Asolipery,2,2174.0,1
4468,4750_02,Europa,False,A/57/S,TRAPPIST-1e,31.0,False,0.0,1382.0,0.0,1795.0,588.0,Hekab Asolipery,False,4750,2,A,57,S,Hekab,Asolipery,2,3765.0,1
4473,4756_01,Europa,True,C/188/S,55 Cancri e,44.0,,0.0,0.0,0.0,0.0,0.0,Maasyma Gealloyalt,True,4756,1,C,188,S,Maasyma,Gealloyalt,2,0.0,1
4474,4756_02,Europa,True,C/188/S,55 Cancri e,54.0,False,0.0,0.0,,0.0,0.0,Beidus Gealloyalt,True,4756,2,C,188,S,Beidus,Gealloyalt,2,0.0,1
4482,4770_01,Earth,False,F/900/S,55 Cancri e,22.0,False,0.0,509.0,2.0,8.0,74.0,Elany Stantiagord,True,4770,1,F,900,S,Elany,Stantiagord,2,593.0,1
4483,4770_02,Earth,True,F/900/S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Joyn Stantiagord,True,4770,2,F,900,S,Joyn,Stantiagord,2,0.0,1
4486,4774_01,Mars,True,F/972/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Siese Perty,True,4774,1,F,972,P,Siese,Perty,4,0.0,1
4487,4774_02,Mars,True,F/972/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Gers Creke,True,4774,2,F,972,P,Gers,Creke,4,0.0,0
4488,4774_03,Mars,False,F/972/P,TRAPPIST-1e,34.0,False,2130.0,0.0,1.0,1.0,0.0,Wins Perty,False,4774,3,F,972,P,Wins,Perty,4,2132.0,1
4489,4774_04,Mars,True,F/972/P,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Gicks Perty,True,4774,4,F,972,P,Gicks,Perty,4,0.0,1
4493,4780_01,Mars,False,E/309/S,TRAPPIST-1e,20.0,False,845.0,0.0,46.0,123.0,0.0,Hont Teake,False,4780,1,E,309,S,Hont,Teake,2,1014.0,1
4494,4780_02,Mars,True,E/309/S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Ranutz Teake,True,4780,2,E,309,S,Ranutz,Teake,2,0.0,1
4495,4782_01,Europa,True,,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Sabiton Maxled,True,4782,1,,,,Sabiton,Maxled,5,0.0,1
4496,4782_02,Europa,False,C/189/S,TRAPPIST-1e,53.0,False,50.0,11552.0,0.0,2998.0,4334.0,Errak Maxled,False,4782,2,C,189,S,Errak,Maxled,5,18934.0,1
4497,4782_03,Europa,False,C/189/S,55 Cancri e,32.0,False,0.0,225.0,0.0,3873.0,240.0,Algenif Maxled,False,4782,3,C,189,S,Algenif,Maxled,5,4338.0,1
4498,4782_04,Europa,True,C/189/S,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,,Hadirk Slable,True,4782,4,C,189,S,Hadirk,Slable,5,0.0,0
4499,4782_05,Europa,False,C/189/S,55 Cancri e,48.0,False,0.0,342.0,929.0,10887.0,0.0,Alrairk Maxled,False,4782,5,C,189,S,Alrairk,Maxled,5,12158.0,1
4509,4793_01,Europa,False,E/310/S,55 Cancri e,36.0,False,13.0,1480.0,1.0,1439.0,1955.0,Enifark Brailidy,False,4793,1,E,310,S,Enifark,Brailidy,2,4888.0,1
4510,4793_02,Europa,False,E/310/S,TRAPPIST-1e,20.0,False,0.0,1131.0,3783.0,161.0,0.0,Chargin Brailidy,True,4793,2,E,310,S,Chargin,Brailidy,2,5075.0,1
4513,4796_01,Mars,False,,TRAPPIST-1e,13.0,False,21.0,0.0,1564.0,0.0,1.0,Fis Cre,True,4796,1,,,,Fis,Cre,2,1586.0,1
4514,4796_02,Mars,True,E/311/S,,43.0,False,0.0,0.0,0.0,0.0,0.0,Stmeal Cre,True,4796,2,E,311,S,Stmeal,Cre,2,0.0,1
4516,4798_01,Mars,True,F/975/P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Lus Terry,True,4798,1,F,975,P,Lus,Terry,3,0.0,1
4517,4798_02,Mars,True,F/975/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,,0.0,Muld Terry,True,4798,2,F,975,P,Muld,Terry,3,0.0,1
4518,4798_03,Mars,True,F/975/P,TRAPPIST-1e,10.0,False,0.0,,0.0,0.0,0.0,Komos Terry,True,4798,3,F,975,P,Komos,Terry,3,0.0,1
4521,4804_01,Earth,False,F/906/S,TRAPPIST-1e,18.0,False,211.0,594.0,2.0,493.0,62.0,Dorene Thorney,True,4804,1,F,906,S,Dorene,Thorney,3,1362.0,1
4522,4804_02,Earth,False,G/785/S,TRAPPIST-1e,7.0,False,0.0,0.0,,0.0,0.0,Hanne Thorney,True,4804,2,G,785,S,Hanne,Thorney,3,0.0,1
4523,4804_03,Earth,True,G/785/S,TRAPPIST-1e,1.0,False,0.0,0.0,,0.0,0.0,Veroy Peckers,True,4804,3,G,785,S,Veroy,Peckers,3,0.0,0
4533,4822_01,Mars,True,F/981/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Aps Hotte,True,4822,1,F,981,P,Aps,Hotte,4,0.0,1
4534,4822_02,Mars,True,F/981/P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Tive Hotte,True,4822,2,F,981,P,Tive,Hotte,4,0.0,1
4535,4822_03,,True,F/981/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Miten Hotte,True,4822,3,F,981,P,Miten,Hotte,4,0.0,1
4536,4822_04,Mars,False,F/981/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,,True,4822,4,F,981,P,,,4,0.0,0
4544,4836_01,Mars,True,,TRAPPIST-1e,29.0,False,0.0,,0.0,0.0,0.0,Galowl Sidne,True,4836,1,,,,Galowl,Sidne,2,0.0,1
4545,4836_02,Mars,False,F/911/S,TRAPPIST-1e,29.0,True,20.0,,1902.0,0.0,3.0,Quid Sidne,True,4836,2,F,911,S,Quid,Sidne,2,1925.0,1
4549,4841_01,Europa,True,B/192/S,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,Mahamak Prefule,True,4841,1,B,192,S,Mahamak,Prefule,3,0.0,1
4550,4841_02,Europa,False,B/192/S,TRAPPIST-1e,21.0,False,12.0,1855.0,0.0,1381.0,358.0,Plas Prefule,False,4841,2,B,192,S,Plas,Prefule,3,3606.0,1
4551,4841_03,Europa,False,B/192/S,TRAPPIST-1e,25.0,False,21.0,2148.0,0.0,1966.0,12708.0,Cellus Prefule,False,4841,3,B,192,S,Cellus,Prefule,3,16843.0,1
4554,4846_01,Earth,False,E/314/S,TRAPPIST-1e,38.0,False,161.0,3.0,0.0,624.0,0.0,Sonnie Canields,False,4846,1,E,314,S,Sonnie,Canields,2,788.0,1
4555,4846_02,Earth,True,G/791/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,,Isa Canields,True,4846,2,G,791,S,Isa,Canields,2,0.0,1
4558,4850_01,Earth,False,G/792/S,TRAPPIST-1e,23.0,False,14.0,0.0,437.0,103.0,333.0,Tyrony Shieldson,True,4850,1,G,792,S,Tyrony,Shieldson,2,887.0,1
4559,4850_02,Earth,False,G/792/S,TRAPPIST-1e,55.0,False,330.0,114.0,0.0,2.0,0.0,Billya Shieldson,True,4850,2,G,792,S,Billya,Shieldson,2,446.0,1
4572,4874_01,Mars,False,F/925/S,TRAPPIST-1e,32.0,False,654.0,0.0,655.0,0.0,0.0,Gech Cusa,True,4874,1,F,925,S,Gech,Cusa,2,1309.0,1
4573,4874_02,Mars,True,F/925/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Cruses Cusa,True,4874,2,F,925,S,Cruses,Cusa,2,0.0,1
4588,4890_01,Earth,False,G/795/S,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,Rone Browlerson,True,4890,1,G,795,S,Rone,Browlerson,2,0.0,1
4589,4890_02,Earth,False,F/932/S,TRAPPIST-1e,23.0,False,0.0,0.0,874.0,,0.0,Cline Browlerson,True,4890,2,F,932,S,Cline,Browlerson,2,874.0,1
4590,4891_01,Europa,True,B/194/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Cella Ambleetive,True,4891,1,B,194,S,Cella,Ambleetive,2,0.0,0
4591,4891_02,Europa,True,B/194/S,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Weion Heeroling,True,4891,2,B,194,S,Weion,Heeroling,2,0.0,0
4598,4899_01,Earth,True,G/799/S,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Elicia Leonzaley,True,4899,1,G,799,S,Elicia,Leonzaley,2,0.0,1
4599,4899_02,Earth,False,G/799/S,PSO J318.5-22,32.0,False,8.0,690.0,3.0,5.0,0.0,Adamie Leonzaley,True,4899,2,G,799,S,Adamie,Leonzaley,2,706.0,1
4601,4901_01,Earth,False,G/790/P,TRAPPIST-1e,52.0,False,0.0,837.0,1.0,2.0,8.0,Nichad Baldson,False,4901,1,G,790,P,Nichad,Baldson,2,848.0,1
4602,4901_02,Earth,False,E/305/P,TRAPPIST-1e,34.0,False,695.0,25.0,276.0,0.0,0.0,Benny Baldson,False,4901,2,E,305,P,Benny,Baldson,2,996.0,1
4609,4912_01,Mars,False,D/160/P,TRAPPIST-1e,29.0,False,3284.0,84.0,0.0,0.0,2.0,Basps Bane,False,4912,1,D,160,P,Basps,Bane,2,3370.0,1
4610,4912_02,Mars,True,F/999/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Bats Bane,True,4912,2,F,999,P,Bats,Bane,2,0.0,1
4617,4923_01,Mars,True,F/935/S,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Graw Sturt,True,4923,1,F,935,S,Graw,Sturt,3,0.0,1
4618,4923_02,Mars,True,F/935/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Yalmon Sturt,True,4923,2,F,935,S,Yalmon,Sturt,3,0.0,1
4619,4923_03,Mars,False,F/935/S,TRAPPIST-1e,24.0,False,261.0,0.0,780.0,0.0,0.0,Nilly Sturt,True,4923,3,F,935,S,Nilly,Sturt,3,1041.0,1
4622,4927_01,Mars,False,F/937/S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Les Brele,True,4927,1,F,937,S,Les,Brele,4,0.0,1
4623,4927_02,Mars,True,F/937/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Naish Brele,True,4927,2,F,937,S,Naish,Brele,4,0.0,1
4624,4927_03,Mars,False,F/937/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Naffsh Brele,True,4927,3,F,937,S,Naffsh,Brele,4,0.0,1
4625,4927_04,Mars,False,F/937/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Toat Brele,True,4927,4,F,937,S,Toat,Brele,4,0.0,1
4627,4930_01,Europa,True,B/161/P,,47.0,False,0.0,0.0,0.0,0.0,0.0,Alar Alenter,True,4930,1,B,161,P,Alar,Alenter,2,0.0,1
4628,4930_02,Europa,False,B/161/P,TRAPPIST-1e,51.0,False,0.0,3571.0,106.0,0.0,0.0,Achium Alenter,True,4930,2,B,161,P,Achium,Alenter,2,3677.0,1
4629,4932_01,Mars,,D/161/P,TRAPPIST-1e,22.0,False,223.0,0.0,630.0,14.0,0.0,Yots Fisty,True,4932,1,D,161,P,Yots,Fisty,2,867.0,1
4630,4932_02,Mars,True,F/1005/P,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,Cird Fisty,True,4932,2,F,1005,P,Cird,Fisty,2,0.0,1
4631,4933_01,Mars,False,F/938/S,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Puffal Gin,True,4933,1,F,938,S,Puffal,Gin,4,0.0,1
4632,4933_02,,False,F/938/S,TRAPPIST-1e,16.0,False,2083.0,0.0,10.0,0.0,0.0,Mites Sacre,False,4933,2,F,938,S,Mites,Sacre,4,2093.0,0
4633,4933_03,Mars,False,F/938/S,TRAPPIST-1e,24.0,False,623.0,0.0,501.0,304.0,776.0,Trion Chité,False,4933,3,F,938,S,Trion,Chité,4,2204.0,0
4634,4933_04,Mars,True,F/938/S,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Clakey Gin,True,4933,4,F,938,S,Clakey,Gin,4,0.0,1
4641,4942_01,Earth,True,G/806/S,TRAPPIST-1e,3.0,,0.0,0.0,0.0,0.0,0.0,Lis Reenon,True,4942,1,G,806,S,Lis,Reenon,2,0.0,1
4642,4942_02,Earth,True,G/806/S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Coreee Reenon,True,4942,2,G,806,S,Coreee,Reenon,2,0.0,1
4644,4944_01,Europa,False,A/60/S,55 Cancri e,,False,269.0,2171.0,2.0,2.0,0.0,Hadirah Ainserfle,True,4944,1,A,60,S,Hadirah,Ainserfle,3,2444.0,1
4645,4944_02,Europa,False,A/60/S,55 Cancri e,58.0,False,0.0,3448.0,0.0,737.0,2193.0,Sular Ainserfle,False,4944,2,A,60,S,Sular,Ainserfle,3,6378.0,1
4646,4944_03,Europa,False,A/60/S,TRAPPIST-1e,56.0,False,153.0,1750.0,0.0,334.0,1539.0,Luxonon Ainserfle,False,4944,3,A,60,S,Luxonon,Ainserfle,3,3776.0,1
4661,4973_01,Earth,False,E/309/P,TRAPPIST-1e,43.0,False,957.0,0.0,1.0,0.0,39.0,Paulie Stephendsey,False,4973,1,E,309,P,Paulie,Stephendsey,2,997.0,1
4662,4973_02,Earth,True,G/803/P,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,Brence Stephendsey,True,4973,2,G,803,P,Brence,Stephendsey,2,0.0,1
4663,4974_01,Europa,False,A/44/P,TRAPPIST-1e,56.0,False,0.0,10.0,0.0,9319.0,1225.0,Thabih Vendeck,False,4974,1,A,44,P,Thabih,Vendeck,2,10554.0,1
4664,4974_02,Europa,True,,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,,Lesat Vendeck,True,4974,2,,,,Lesat,Vendeck,2,0.0,1
4665,4975_01,Earth,True,G/813/S,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,Olgary Wartyson,True,4975,1,G,813,S,Olgary,Wartyson,3,0.0,1
4666,4975_02,Earth,False,G/813/S,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Gerly Wartyson,True,4975,2,G,813,S,Gerly,Wartyson,3,0.0,1
4667,4975_03,Earth,True,G/813/S,PSO J318.5-22,2.0,False,0.0,0.0,0.0,0.0,0.0,Celis Wartyson,True,4975,3,G,813,S,Celis,Wartyson,3,0.0,1
4668,4977_01,Earth,False,F/945/S,TRAPPIST-1e,46.0,False,0.0,4.0,834.0,0.0,32.0,Kylen Merce,True,4977,1,F,945,S,Kylen,Merce,2,870.0,1
4669,4977_02,Earth,False,F/945/S,TRAPPIST-1e,32.0,False,2756.0,125.0,9.0,0.0,103.0,Nicey Merce,False,4977,2,F,945,S,Nicey,Merce,2,2993.0,1
4672,4980_01,Earth,False,G/805/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,882.0,0.0,Lelah Potterry,False,4980,1,G,805,P,Lelah,Potterry,3,882.0,1
4673,4980_02,Earth,False,G/805/P,,12.0,False,0.0,0.0,0.0,0.0,0.0,Sanney Potterry,False,4980,2,G,805,P,Sanney,Potterry,3,0.0,1
4674,4980_03,Earth,False,G/805/P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,,False,4980,3,G,805,P,,,3,0.0,0
4675,4981_01,Earth,,F/946/S,TRAPPIST-1e,16.0,False,0.0,769.0,0.0,0.0,7.0,Davis Brenney,True,4981,1,F,946,S,Davis,Brenney,3,776.0,1
4676,4981_02,Earth,,G/814/S,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,Millia Connon,True,4981,2,G,814,S,Millia,Connon,3,0.0,0
4677,4981_03,Earth,False,G/814/S,TRAPPIST-1e,24.0,False,530.0,0.0,0.0,0.0,179.0,Brank Brenney,False,4981,3,G,814,S,Brank,Brenney,3,709.0,1
4693,5006_01,Europa,True,B/166/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Kochard Stingive,True,5006,1,B,166,P,Kochard,Stingive,3,0.0,1
4694,5006_02,Europa,True,B/166/P,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,Alyat Stingive,True,5006,2,B,166,P,Alyat,Stingive,3,0.0,1
4695,5006_03,Europa,False,B/166/P,TRAPPIST-1e,20.0,False,0.0,219.0,0.0,5.0,3283.0,Alark Stingive,False,5006,3,B,166,P,Alark,Stingive,3,3507.0,1
4702,5014_01,,False,D/162/P,TRAPPIST-1e,26.0,False,1331.0,0.0,973.0,484.0,0.0,Quan Porté,False,5014,1,D,162,P,Quan,Porté,2,2788.0,1
4703,5014_02,Mars,True,F/1022/P,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Moste Porté,True,5014,2,F,1022,P,Moste,Porté,2,0.0,1
4718,5036_01,Earth,True,G/814/P,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,Robyny Walterson,False,5036,1,G,814,P,Robyny,Walterson,2,0.0,1
4719,5036_02,Earth,False,G/814/P,TRAPPIST-1e,24.0,False,5.0,1.0,7.0,0.0,895.0,Eleah Walterson,False,5036,2,G,814,P,Eleah,Walterson,2,908.0,1
4720,5039_01,Mars,False,F/958/S,TRAPPIST-1e,16.0,False,1285.0,,14.0,1386.0,0.0,Jayrin Bate,False,5039,1,F,958,S,Jayrin,Bate,4,2685.0,1
4721,5039_02,Mars,True,F/958/S,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Hule Bate,True,5039,2,F,958,S,Hule,Bate,4,0.0,1
4722,5039_03,Mars,False,F/958/S,TRAPPIST-1e,24.0,False,1157.0,0.0,0.0,131.0,0.0,Rionk Bate,True,5039,3,F,958,S,Rionk,Bate,4,1288.0,1
4723,5039_04,Mars,False,F/958/S,TRAPPIST-1e,35.0,False,1307.0,0.0,0.0,2.0,0.0,Cakes Bate,False,5039,4,F,958,S,Cakes,Bate,4,1309.0,1
4724,5040_01,Europa,False,C/195/S,TRAPPIST-1e,26.0,False,0.0,21.0,10424.0,1373.0,7218.0,Enibik Dynigic,False,5040,1,C,195,S,Enibik,Dynigic,2,19036.0,1
4725,5040_02,Europa,False,C/195/S,55 Cancri e,39.0,False,10.0,199.0,0.0,6216.0,101.0,Alsha Dynigic,False,5040,2,C,195,S,Alsha,Dynigic,2,6526.0,1
4727,5044_01,Earth,False,G/826/S,TRAPPIST-1e,23.0,False,0.0,381.0,142.0,0.0,261.0,Sanya Palmes,False,5044,1,G,826,S,Sanya,Palmes,2,784.0,0
4728,5044_02,Earth,True,G/826/S,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,,True,5044,2,G,826,S,,,2,0.0,0
4732,5052_01,Mars,True,F/961/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Crick Khart,True,5052,1,F,961,S,Crick,Khart,2,0.0,0
4733,5052_02,Mars,False,F/961/S,55 Cancri e,23.0,False,228.0,1451.0,912.0,3.0,0.0,,True,5052,2,F,961,S,,,2,2594.0,0
4735,5058_01,Mars,True,F/963/S,TRAPPIST-1e,11.0,False,,0.0,0.0,0.0,0.0,Goos Apie,True,5058,1,F,963,S,Goos,Apie,3,0.0,1
4736,5058_02,Mars,False,F/963/S,PSO J318.5-22,30.0,True,600.0,31.0,1.0,659.0,191.0,Gork Apie,False,5058,2,F,963,S,Gork,Apie,3,1482.0,1
4737,5058_03,Mars,True,F/963/S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Leos Apie,True,5058,3,F,963,S,Leos,Apie,3,0.0,1
4739,5060_01,Europa,True,C/157/P,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,Algork Honatte,True,5060,1,C,157,P,Algork,Honatte,4,0.0,1
4740,5060_02,Europa,True,C/157/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Instan Honatte,True,5060,2,C,157,P,Instan,Honatte,4,0.0,1
4741,5060_03,Europa,False,C/157/P,55 Cancri e,27.0,False,0.0,867.0,0.0,20.0,1371.0,Segino Honatte,False,5060,3,C,157,P,Segino,Honatte,4,2258.0,1
4742,5060_04,Europa,False,C/157/P,55 Cancri e,29.0,True,530.0,418.0,0.0,,9129.0,Alhaino Honatte,False,5060,4,C,157,P,Alhaino,Honatte,4,10077.0,1
4743,5061_01,Europa,True,C/196/S,TRAPPIST-1e,25.0,False,0.0,0.0,,0.0,0.0,Furudah Patoetic,True,5061,1,C,196,S,Furudah,Patoetic,2,0.0,1
4744,5061_02,Europa,False,C/196/S,TRAPPIST-1e,54.0,False,0.0,8246.0,0.0,56.0,118.0,Mediton Patoetic,True,5061,2,C,196,S,Mediton,Patoetic,2,8420.0,1
4748,5065_01,Europa,True,E/326/S,55 Cancri e,29.0,False,0.0,,0.0,0.0,0.0,Asellan Crueld,True,5065,1,E,326,S,Asellan,Crueld,2,0.0,0
4749,5065_02,Europa,False,E/326/S,55 Cancri e,26.0,False,606.0,1080.0,0.0,2011.0,0.0,,False,5065,2,E,326,S,,,2,3697.0,0
4754,5072_01,Earth,False,G/817/P,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Brina Saley,False,5072,1,G,817,P,Brina,Saley,2,0.0,1
4755,5072_02,Earth,True,G/817/P,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,Melica Saley,False,5072,2,G,817,P,Melica,Saley,2,0.0,1
4761,5084_01,Europa,True,E/315/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Askedus Fuelightic,False,5084,1,E,315,P,Askedus,Fuelightic,2,0.0,1
4762,5084_02,Europa,False,E/315/P,TRAPPIST-1e,32.0,False,8151.0,2052.0,1919.0,7352.0,754.0,Batrix Fuelightic,False,5084,2,E,315,P,Batrix,Fuelightic,2,20228.0,1
4766,5089_01,Europa,False,B/170/P,TRAPPIST-1e,39.0,False,3926.0,2030.0,0.0,1483.0,611.0,Alrakan Aivering,False,5089,1,B,170,P,Alrakan,Aivering,2,8050.0,1
4767,5089_02,Europa,False,B/170/P,TRAPPIST-1e,19.0,False,0.0,3750.0,0.0,0.0,41.0,Celeon Aivering,True,5089,2,B,170,P,Celeon,Aivering,2,3791.0,1
4768,5090_01,Earth,,G/821/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,,False,5090,1,G,821,P,,,6,0.0,0
4769,5090_02,Earth,True,G/821/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Luzel Willy,False,5090,2,G,821,P,Luzel,Willy,6,0.0,1
4770,5090_03,,False,G/821/P,PSO J318.5-22,12.0,False,0.0,0.0,0.0,0.0,0.0,Joyton Willy,True,5090,3,G,821,P,Joyton,Willy,6,0.0,1
